CÓDIGO;Acumulado;Semana;PERIODO
DPAD;6;95;202390
DPEN;14;95;202390
EPAQ;3;95;202390
CCGL;1;95;202390
CEPS;2;95;202390
CHDS;1;95;202390
CPYE;1;95;202390
CEXS;1;95;202390
DDGE;11;95;202390
DGOS;74;95;202390
DEXS;4;95;202390
DGCE;8;95;202390
DRGP;2;95;202390
DDGP;4;95;202390
DDEI;18;95;202390
DCEC;1;95;202390
POPF;3;95;202390
CPOC;1;95;202390
DPSM;1;95;202390
DMTT;6;95;202390
MAEC;2;95;202390
MSCF;6;95;202390
MSCM;6;95;202390
DDDD;1;95;202390
DDPC;5;95;202390
DPPE;1;95;202390
DSCE;9;95;202390
DDLE;3;95;202390
DLIP;1;95;202390
DTCG;3;95;202390
MADP;5;95;202390
MDRC;2;95;202390
MDDE;7;95;202390
MDAD;17;95;202390
MDTR;11;95;202390
MTEM;12;95;202390
MEDU;8;95;202390
MPSP;11;95;202390
DEON;4;95;202390
DCPA;78;95;202390
DESU;7;95;202390
DIND;9;95;202390
PEPA;1;95;202390
DESP;4;95;202390
MFIA;2;95;202390
MESP;16;95;202390
MHGP;3;95;202390
PGPC;1;95;202390
DOCM;1;95;202390
DGPI;1;95;202390
MEMG;8;95;202390
DBPE;2;95;202390
DESG;1;95;202390
EMAN;5;95;202390
EMCG;1;95;202390
EMFL;1;95;202390
EMMI;4;95;202390
EMNE;2;95;202390
EMOT;2;95;202390
EMPE;1;95;202390
EMRA;2;95;202390
MEPI;5;95;202390
EOCM;6;95;202390
EOEN;13;95;202390
EOIM;6;95;202390
EOIO;10;95;202390
EOOP;8;95;202390
EOOR;9;95;202390
EOPE;10;95;202390
EORO;11;95;202390
EOTT;7;95;202390
MDPE;5;95;202390
MDGE;5;95;202390
MAGS;6;95;202390
DDFA;1;95;202390
MAFM;2;95;202390
MDFI;1;95;202390
PMFA;1;95;202390
MNPP;4;95;202390
CFEP;1;96;202390
CGOP;2;96;202390
CMDI;1;96;202390
CNEC;1;96;202390
DFNF;2;96;202390
DCDG;4;96;202390
DDPD;8;96;202390
DGOL;11;96;202390
DHGE;5;96;202390
DLGP;15;96;202390
DMDC;18;96;202390
DNEI;2;96;202390
DTDI;3;96;202390
DHAC;3;96;202390
DECC;3;96;202390
DFUT;8;96;202390
CCOM;1;96;202390
CDCE;1;96;202390
CIMO;3;96;202390
CSEA;1;96;202390
CLIE;1;96;202390
CPAE;5;96;202390
CRCJ;1;96;202390
DDEC;38;96;202390
DDMA;5;96;202390
DDUD;12;96;202390
DFDP;10;96;202390
DITD;3;96;202390
DDFU;1;96;202390
DIDS;1;96;202390
DDIN;5;96;202390
DRNA;1;96;202390
CACO;2;96;202390
CDCA;1;96;202390
CDFO;1;96;202390
DCOL;23;96;202390
DISM;21;96;202390
DNEE;38;96;202390
PMEM;5;96;202390
CICS;2;96;202390
CBAL;29;96;202390
CACL;59;96;202390
CPAL;35;96;202390
DCHC;10;96;202390
DDIP;1;96;202390
DGCS;38;96;202390
DHDS;9;96;202390
DIPH;27;96;202390
DMSM;25;96;202390
DOPS;13;96;202390
DPCI;21;96;202390
DSVE;4;96;202390
DVMP;4;96;202390
DCAA;6;96;202390
DGGE;9;96;202390
DPPC;6;96;202390
DEBE;7;96;202390
DNEO;1;96;202390
DSMP;8;96;202390
PEOG;25;96;202390
DIFI;4;96;202390
PFIL;1;96;202390
DHUN;1;96;202390
DGCU;1;96;202390
DETR;1;96;202390
DRET;1;96;202390
DEST;1;96;202390
DDEP;8;96;202390
DBCD;17;96;202390
DBDG;2;96;202390
DCKR;4;96;202390
DKAD;13;96;202390
DMCE;14;96;202390
DFEM;5;96;202390
CGMF;1;96;202390
CTSP;1;96;202390
CURV;1;96;202390
CBPE;8;96;202390
CTTM;7;96;202390
CTPT;2;96;202390
DAAM;6;96;202390
DEVS;17;96;202390
DFCL;9;96;202390
DGAS;13;96;202390
DMBU;43;96;202390
DMSU;5;96;202390
DPEA;2;96;202390
DPSU;4;96;202390
DSAP;16;96;202390
DSFC;17;96;202390
DTMA;3;96;202390
DURP;33;96;202390
DISI;6;96;202390
ECAN;1;96;202390
ECMI;1;96;202390
ECNE;1;96;202390
EPAH;1;96;202390
CANP;4;96;202390
DNDF;15;96;202390
DNNA;2;96;202390
CGIE;1;96;202390
CCSO;20;96;202390
CAFC;9;96;202390
DDSC;16;96;202390
DDUC;2;96;202390
DMOR;5;96;202390
DERS;16;96;202390
DFKM;5;96;202390
DIOD;6;96;202390
DODP;13;96;202390
DOIA;1;96;202390
DOPI;37;96;202390
DAAG;4;96;202390
DERA;21;96;202390
DERO;30;96;202390
DIQP;42;96;202390
DORE;1;96;202390
DPAD;6;96;202390
DPEN;16;96;202390
EPAQ;3;96;202390
CCGL;1;96;202390
CEPS;2;96;202390
CHDS;1;96;202390
CPYE;1;96;202390
CEXS;1;96;202390
DDGE;11;96;202390
DGOS;81;96;202390
DEXS;5;96;202390
DGCE;22;96;202390
DRGP;2;96;202390
DDGP;4;96;202390
DDEI;21;96;202390
DCEC;1;96;202390
POPF;3;96;202390
CPOC;1;96;202390
DPSM;2;96;202390
DMTT;8;96;202390
MAEC;2;96;202390
MSCF;6;96;202390
MSCM;6;96;202390
DDDD;1;96;202390
DDPC;5;96;202390
DPPE;1;96;202390
DSCE;9;96;202390
DCAL;2;96;202390
DDLE;3;96;202390
DLIP;1;96;202390
DTCG;3;96;202390
MADP;5;96;202390
MDRC;2;96;202390
MDDE;10;96;202390
MDAD;18;96;202390
MDTR;11;96;202390
MTEM;12;96;202390
MEDU;10;96;202390
MPSP;11;96;202390
DEON;4;96;202390
DCPA;81;96;202390
DESU;7;96;202390
DIND;9;96;202390
PEPA;1;96;202390
DESP;5;96;202390
MFIA;2;96;202390
MESP;23;96;202390
MHGP;4;96;202390
PGPC;1;96;202390
DOCM;1;96;202390
DGPI;1;96;202390
MEMG;9;96;202390
DBPE;2;96;202390
DESG;2;96;202390
EMAN;5;96;202390
EMCG;1;96;202390
EMFL;1;96;202390
EMMI;4;96;202390
EMNE;2;96;202390
EMOT;2;96;202390
EMPE;1;96;202390
EMRA;2;96;202390
MEPI;5;96;202390
EOCM;6;96;202390
EOEN;13;96;202390
EOIM;6;96;202390
EOIO;10;96;202390
EOOP;8;96;202390
EOOR;9;96;202390
EOPE;10;96;202390
EORO;11;96;202390
EOTT;7;96;202390
CDPC;2;96;202390
DAES;9;96;202390
DIGP;2;96;202390
DLDP;4;96;202390
MDPE;5;96;202390
MDGE;12;96;202390
MAGS;7;96;202390
DDFA;2;96;202390
MAFM;2;96;202390
MDFI;2;96;202390
PMFA;1;96;202390
MNPP;4;96;202390
CFEP;1;97;202390
CGOP;2;97;202390
CMDI;1;97;202390
CNEC;1;97;202390
DFNF;3;97;202390
DCDG;4;97;202390
DDPD;8;97;202390
DGOL;11;97;202390
DHGE;5;97;202390
DLGP;15;97;202390
DMDC;18;97;202390
DNEI;2;97;202390
DTDI;3;97;202390
DHAC;3;97;202390
DECC;4;97;202390
DFUT;14;97;202390
CCOM;1;97;202390
CDCE;1;97;202390
CIMO;3;97;202390
CSEA;1;97;202390
CLIE;7;97;202390
CPAE;5;97;202390
CRCJ;1;97;202390
DDEC;38;97;202390
DDMA;5;97;202390
DDUD;12;97;202390
DFDP;10;97;202390
DITD;3;97;202390
DDFU;1;97;202390
DIDS;1;97;202390
DDIN;5;97;202390
DRNA;1;97;202390
CACO;2;97;202390
CDCA;1;97;202390
CDFO;1;97;202390
DCOL;23;97;202390
DISM;21;97;202390
DNEE;38;97;202390
PMEM;9;97;202390
CICS;2;97;202390
CBAL;29;97;202390
CACL;63;97;202390
CPAL;35;97;202390
DCHC;10;97;202390
DDIP;1;97;202390
DGCS;38;97;202390
DHDS;9;97;202390
DIPH;27;97;202390
DMSM;25;97;202390
DOPS;13;97;202390
DPCI;21;97;202390
DSVE;4;97;202390
DVMP;4;97;202390
DCAA;6;97;202390
DGGE;9;97;202390
DPPC;7;97;202390
DEBE;8;97;202390
DNEO;5;97;202390
DSMP;8;97;202390
PEOG;25;97;202390
DIFI;4;97;202390
PFIL;1;97;202390
DHUN;1;97;202390
DGCU;1;97;202390
DETR;1;97;202390
DRET;1;97;202390
DEST;2;97;202390
DDEP;8;97;202390
DBCD;17;97;202390
DBDG;2;97;202390
DCKR;5;97;202390
DKAD;15;97;202390
DMCE;16;97;202390
DFEM;7;97;202390
CGMF;1;97;202390
CTSP;1;97;202390
CURV;1;97;202390
CBPE;8;97;202390
CTTM;11;97;202390
CTPT;6;97;202390
DAAM;6;97;202390
DEVS;17;97;202390
DFCL;9;97;202390
DGAS;13;97;202390
DMBU;43;97;202390
DMSU;5;97;202390
DPEA;2;97;202390
DPSU;4;97;202390
DSAP;16;97;202390
DSFC;17;97;202390
DTMA;3;97;202390
DURP;33;97;202390
DISI;7;97;202390
ECAN;1;97;202390
ECMI;1;97;202390
ECNE;1;97;202390
EPAH;1;97;202390
CANP;4;97;202390
DNDF;15;97;202390
DNNA;2;97;202390
CGIE;1;97;202390
CCSO;20;97;202390
CAFC;9;97;202390
DDSC;16;97;202390
DDUC;2;97;202390
DMOR;7;97;202390
DERS;16;97;202390
DFKM;6;97;202390
DIOD;6;97;202390
DODP;14;97;202390
DOIA;1;97;202390
DOPI;40;97;202390
DAAG;6;97;202390
DERA;24;97;202390
DERO;30;97;202390
DIQP;42;97;202390
DORE;1;97;202390
DPAD;7;97;202390
DPEN;17;97;202390
EPAQ;3;97;202390
CCGL;1;97;202390
CEPS;2;97;202390
CHDS;1;97;202390
CPYE;1;97;202390
CEXS;1;97;202390
DDGE;11;97;202390
DGOS;81;97;202390
DEXS;6;97;202390
DGCE;24;97;202390
DRGP;2;97;202390
DDGP;4;97;202390
DDEI;21;97;202390
DCEC;1;97;202390
POPF;4;97;202390
CPOC;1;97;202390
DPSM;2;97;202390
DMTT;8;97;202390
MAEC;2;97;202390
MSCF;6;97;202390
MSCM;6;97;202390
DDDD;1;97;202390
DDPC;5;97;202390
DPPE;1;97;202390
DSCE;13;97;202390
DAPC;1;97;202390
DCAL;2;97;202390
DDLE;3;97;202390
DLIP;2;97;202390
DTCG;3;97;202390
MADP;6;97;202390
MDRC;2;97;202390
MDDE;10;97;202390
MDAD;19;97;202390
MDTR;14;97;202390
MTEM;13;97;202390
DGEP;2;97;202390
MEDU;12;97;202390
MPSP;12;97;202390
DEON;5;97;202390
DCPA;87;97;202390
DESU;8;97;202390
DIND;9;97;202390
PEIN;1;97;202390
PEPA;1;97;202390
DESP;5;97;202390
MFIA;2;97;202390
MESP;24;97;202390
MFIL;1;97;202390
MHGP;6;97;202390
PGPC;1;97;202390
DOCM;1;97;202390
DGPI;1;97;202390
MEMG;10;97;202390
DBPE;2;97;202390
DESG;5;97;202390
EMAN;5;97;202390
EMCG;1;97;202390
EMFL;1;97;202390
EMMI;4;97;202390
EMNE;2;97;202390
EMOT;3;97;202390
EMPE;1;97;202390
EMPS;2;97;202390
EMRA;2;97;202390
EMCT;1;97;202390
RCME;2;97;202390
MEPI;5;97;202390
EOCM;6;97;202390
EOEN;13;97;202390
EOIM;6;97;202390
EOIO;10;97;202390
EOOP;8;97;202390
EOOR;9;97;202390
EOPE;10;97;202390
EORO;11;97;202390
EOTT;7;97;202390
CDPC;2;97;202390
DAES;10;97;202390
DIGP;2;97;202390
DLDP;4;97;202390
MDPE;7;97;202390
MDGE;14;97;202390
MAGS;10;97;202390
DDFA;2;97;202390
MAFM;2;97;202390
MDFI;2;97;202390
PMFA;1;97;202390
MNPP;6;97;202390
CFEP;1;98;202390
CGOP;2;98;202390
CMDI;1;98;202390
CNEC;1;98;202390
DEMA;1;98;202390
DFNF;5;98;202390
DCDG;4;98;202390
DDPD;8;98;202390
DGOL;11;98;202390
DHGE;5;98;202390
DLGP;15;98;202390
DMDC;18;98;202390
DNEI;2;98;202390
DTDI;3;98;202390
DHAC;3;98;202390
DECC;4;98;202390
DFUT;15;98;202390
CCOM;1;98;202390
CDCE;1;98;202390
CIMO;3;98;202390
CSEA;1;98;202390
CLIE;7;98;202390
CPAE;5;98;202390
CRCJ;1;98;202390
DDEC;38;98;202390
DDMA;5;98;202390
DDUD;12;98;202390
DFDP;10;98;202390
DITD;3;98;202390
DDFU;2;98;202390
DIDS;1;98;202390
DDIN;7;98;202390
DRNA;1;98;202390
CACO;2;98;202390
CDCA;1;98;202390
CDFO;1;98;202390
DCOL;23;98;202390
DISM;21;98;202390
DNEE;38;98;202390
PMEM;9;98;202390
CICS;2;98;202390
CBAL;29;98;202390
CACL;75;98;202390
CPAL;36;98;202390
DCHC;10;98;202390
DDIP;1;98;202390
DGCS;38;98;202390
DHDS;9;98;202390
DIPH;27;98;202390
DMSM;25;98;202390
DOPS;13;98;202390
DPCI;21;98;202390
DSVE;4;98;202390
DVMP;4;98;202390
DCAA;7;98;202390
DGGE;9;98;202390
DPPC;7;98;202390
DEBE;8;98;202390
DNEO;5;98;202390
DSMP;9;98;202390
PEOG;25;98;202390
DIFI;5;98;202390
PFIL;1;98;202390
DHUN;1;98;202390
DGCU;1;98;202390
DETR;1;98;202390
DRET;1;98;202390
DEST;4;98;202390
DDEP;8;98;202390
DBCD;17;98;202390
DBDG;2;98;202390
DCKR;6;98;202390
DKAD;16;98;202390
DMCE;16;98;202390
DFEM;8;98;202390
CGMF;1;98;202390
CTSP;1;98;202390
CURV;1;98;202390
CBPE;8;98;202390
CTTM;17;98;202390
CTPT;14;98;202390
DAAM;6;98;202390
DEVS;17;98;202390
DFCL;9;98;202390
DGAS;13;98;202390
DMBU;43;98;202390
DMSU;5;98;202390
DPEA;2;98;202390
DPSU;4;98;202390
DSAP;16;98;202390
DSFC;17;98;202390
DTMA;3;98;202390
DURP;33;98;202390
DISI;9;98;202390
ECAN;1;98;202390
ECMI;1;98;202390
ECNE;1;98;202390
EPAH;1;98;202390
CANP;4;98;202390
DNDF;15;98;202390
DNNA;2;98;202390
CGIE;1;98;202390
CCSO;20;98;202390
CAFC;9;98;202390
DDSC;16;98;202390
DDUC;2;98;202390
DMOR;8;98;202390
DERS;16;98;202390
DFKM;7;98;202390
DIOD;7;98;202390
DODP;15;98;202390
DOIA;1;98;202390
DOPI;42;98;202390
DAAG;6;98;202390
DERA;24;98;202390
DERO;30;98;202390
DIQP;42;98;202390
DORE;1;98;202390
DPAD;7;98;202390
DPEN;18;98;202390
EPAQ;3;98;202390
CCGL;1;98;202390
CEPS;2;98;202390
CHDS;1;98;202390
CPYE;1;98;202390
CEXS;1;98;202390
DDGE;11;98;202390
DGOS;81;98;202390
DEXS;6;98;202390
DGCE;26;98;202390
DRGP;2;98;202390
DDGP;4;98;202390
DDEI;21;98;202390
DCEC;1;98;202390
POPF;5;98;202390
CPOC;1;98;202390
DPSM;2;98;202390
DMTT;8;98;202390
MAEC;2;98;202390
MSCF;6;98;202390
MSCM;7;98;202390
DDDD;1;98;202390
DDPC;5;98;202390
DPPE;1;98;202390
DSCE;16;98;202390
DAPC;1;98;202390
DCAL;2;98;202390
DDLE;4;98;202390
DLIP;2;98;202390
DTCG;3;98;202390
MADP;7;98;202390
MDRC;3;98;202390
MDDE;10;98;202390
MDAD;20;98;202390
MDTR;14;98;202390
MTEM;15;98;202390
DGEP;2;98;202390
MEDU;16;98;202390
MPSP;14;98;202390
DEON;5;98;202390
DCPA;90;98;202390
DESU;9;98;202390
DIND;10;98;202390
PEIN;1;98;202390
PEPA;2;98;202390
DESP;5;98;202390
MFIA;5;98;202390
MESP;24;98;202390
MFIL;1;98;202390
MHGP;6;98;202390
PGPC;1;98;202390
DOCM;1;98;202390
DGPI;1;98;202390
MEMG;10;98;202390
DBPE;2;98;202390
DESG;6;98;202390
EMAN;5;98;202390
EMCG;1;98;202390
EMFL;1;98;202390
EMMI;4;98;202390
EMNE;2;98;202390
EMOT;3;98;202390
EMPE;1;98;202390
EMPS;2;98;202390
EMRA;2;98;202390
EMCT;1;98;202390
RCME;3;98;202390
MEPI;5;98;202390
EOCM;6;98;202390
EOEN;13;98;202390
EOIM;6;98;202390
EOIO;10;98;202390
EOOP;8;98;202390
EOOR;9;98;202390
EOPE;10;98;202390
EORO;11;98;202390
EOTT;7;98;202390
CDPC;2;98;202390
DAES;10;98;202390
DIGP;2;98;202390
DLDP;4;98;202390
MDPE;8;98;202390
MDGE;15;98;202390
MAGS;10;98;202390
DDFA;2;98;202390
MAFM;3;98;202390
MDFI;2;98;202390
PMFA;1;98;202390
MNPP;6;98;202390
CFEP;2;99;202390
CGOP;2;99;202390
CMDI;1;99;202390
CNEC;1;99;202390
CNRC;1;99;202390
DEMA;1;99;202390
DFNF;6;99;202390
DCDG;7;99;202390
DDPD;10;99;202390
DGOL;27;99;202390
DHGE;6;99;202390
DLGP;25;99;202390
DMDC;34;99;202390
DNEI;2;99;202390
DTDI;5;99;202390
DHAC;5;99;202390
DECC;4;99;202390
DFUT;16;99;202390
CCOM;1;99;202390
CDCE;1;99;202390
CIMO;3;99;202390
CSEA;1;99;202390
CLIE;7;99;202390
CPAE;5;99;202390
CRCJ;1;99;202390
DDEC;38;99;202390
DDMA;5;99;202390
DDUD;12;99;202390
DFDP;10;99;202390
DITD;3;99;202390
DDFU;2;99;202390
DIDS;1;99;202390
DDIN;7;99;202390
DRNA;1;99;202390
CACO;2;99;202390
CDCA;1;99;202390
CDFO;1;99;202390
DCOL;23;99;202390
DISM;21;99;202390
DNEE;38;99;202390
PMEM;9;99;202390
CICS;2;99;202390
CBAL;29;99;202390
CACL;85;99;202390
CPAL;36;99;202390
DCHC;10;99;202390
DDIP;1;99;202390
DGCS;38;99;202390
DHDS;9;99;202390
DIPH;27;99;202390
DMSM;25;99;202390
DOPS;13;99;202390
DPCI;21;99;202390
DSVE;4;99;202390
DVMP;4;99;202390
DCAA;7;99;202390
DGGE;9;99;202390
DPPC;8;99;202390
DEBE;8;99;202390
DNEO;5;99;202390
DSMP;9;99;202390
PEOG;25;99;202390
DIFI;5;99;202390
PFIL;1;99;202390
DHUN;1;99;202390
DGCU;1;99;202390
DETR;1;99;202390
DRET;1;99;202390
DEST;4;99;202390
DDEP;10;99;202390
DBCD;31;99;202390
DBDG;11;99;202390
DGLD;1;99;202390
DCKR;6;99;202390
DKAD;16;99;202390
DMCE;17;99;202390
DFEM;9;99;202390
CGMF;1;99;202390
CTSP;1;99;202390
CURV;1;99;202390
CBPE;8;99;202390
CTTM;19;99;202390
CTPT;15;99;202390
DAAM;6;99;202390
DEVS;17;99;202390
DFCL;9;99;202390
DGAS;13;99;202390
DMBU;43;99;202390
DMSU;5;99;202390
DPEA;2;99;202390
DPSU;4;99;202390
DSAP;16;99;202390
DSFC;17;99;202390
DTMA;3;99;202390
DURP;33;99;202390
DISI;9;99;202390
ECAN;1;99;202390
ECMI;1;99;202390
ECNE;1;99;202390
EPAH;1;99;202390
CANP;4;99;202390
DNDF;15;99;202390
DNNA;2;99;202390
CGIE;1;99;202390
CCSO;20;99;202390
CAFC;9;99;202390
DDSC;16;99;202390
DDUC;2;99;202390
DMOR;8;99;202390
DERS;16;99;202390
DFKM;7;99;202390
DIOD;7;99;202390
DODP;15;99;202390
DOIA;1;99;202390
DOPI;42;99;202390
DAAG;7;99;202390
DERA;24;99;202390
DERO;31;99;202390
DIQP;42;99;202390
DORE;1;99;202390
DPAD;8;99;202390
DPEN;18;99;202390
EPAQ;3;99;202390
CCGL;1;99;202390
CEPS;2;99;202390
CHDS;1;99;202390
CPYE;1;99;202390
CEXS;2;99;202390
CLEL;2;99;202390
DDGE;11;99;202390
DGOS;81;99;202390
DEXS;7;99;202390
DGCE;26;99;202390
DRGP;2;99;202390
DDGP;7;99;202390
DDEI;21;99;202390
DCEC;1;99;202390
POPF;5;99;202390
CPOC;1;99;202390
DPSM;2;99;202390
DMTT;8;99;202390
MAEC;2;99;202390
MSCF;6;99;202390
MSCM;7;99;202390
DDDD;1;99;202390
DDPC;5;99;202390
DPPE;1;99;202390
DSCE;16;99;202390
DAPC;1;99;202390
DCAL;2;99;202390
DDLE;4;99;202390
DLIP;2;99;202390
DTCG;3;99;202390
MADP;8;99;202390
MDRC;3;99;202390
MDDE;11;99;202390
MDAD;20;99;202390
MDTR;14;99;202390
MTEM;15;99;202390
DGEP;2;99;202390
MEDU;16;99;202390
MPSP;17;99;202390
DEON;5;99;202390
DCPA;92;99;202390
DESU;9;99;202390
DIND;11;99;202390
PEIN;1;99;202390
PEPA;2;99;202390
DESP;5;99;202390
MFIA;5;99;202390
MESP;24;99;202390
MFIL;1;99;202390
MHGP;6;99;202390
PGPC;1;99;202390
DOCM;1;99;202390
DGPI;1;99;202390
MEMG;10;99;202390
DBPE;2;99;202390
DESG;6;99;202390
EMAN;5;99;202390
EMCG;1;99;202390
EMFL;1;99;202390
EMMI;4;99;202390
EMNE;2;99;202390
EMOT;3;99;202390
EMPE;1;99;202390
EMPS;2;99;202390
EMRA;2;99;202390
EMCT;1;99;202390
RCME;3;99;202390
MEPI;5;99;202390
EOCM;6;99;202390
EOEN;13;99;202390
EOIM;6;99;202390
EOIO;10;99;202390
EOOP;8;99;202390
EOOR;9;99;202390
EOPE;10;99;202390
EORO;11;99;202390
EOTT;7;99;202390
CDPC;2;99;202390
DAES;10;99;202390
DIGP;2;99;202390
DLDP;4;99;202390
MDPE;8;99;202390
MDGE;15;99;202390
MAGS;10;99;202390
DDFA;2;99;202390
MAFM;3;99;202390
MDFI;2;99;202390
PMFA;1;99;202390
MNPP;6;99;202390
CFEP;2;100;202390
CGOP;2;100;202390
CMDI;1;100;202390
CNEC;1;100;202390
CNRC;1;100;202390
DCGE;1;100;202390
DEMA;2;100;202390
DFNF;7;100;202390
DCDG;7;100;202390
DDPD;10;100;202390
DGOL;27;100;202390
DHGE;6;100;202390
DLGP;25;100;202390
DMDC;34;100;202390
DNEI;2;100;202390
DTDI;5;100;202390
DHAC;5;100;202390
DECC;5;100;202390
DFUT;17;100;202390
CCOM;1;100;202390
CDCE;1;100;202390
CIMO;3;100;202390
CSEA;1;100;202390
CLIE;7;100;202390
CPAE;5;100;202390
CRCJ;1;100;202390
DDEC;60;100;202390
DDMA;9;100;202390
DDUD;27;100;202390
DFDP;11;100;202390
DITD;5;100;202390
DDFU;2;100;202390
DIDS;1;100;202390
DDIN;7;100;202390
DRNA;1;100;202390
CACO;3;100;202390
CDCA;1;100;202390
CDFO;1;100;202390
DCOL;32;100;202390
DISM;26;100;202390
DNEE;52;100;202390
PMEM;10;100;202390
CICS;2;100;202390
CBAL;29;100;202390
CACL;92;100;202390
CPAL;37;100;202390
DCHC;14;100;202390
DDIP;1;100;202390
DGCS;61;100;202390
DHDS;12;100;202390
DIPH;36;100;202390
DMSM;42;100;202390
DOPS;24;100;202390
DPCI;33;100;202390
DSVE;6;100;202390
DVMP;5;100;202390
DCAA;7;100;202390
DGGE;10;100;202390
DPPC;10;100;202390
DEBE;8;100;202390
DNEO;7;100;202390
DSMP;10;100;202390
PEOG;25;100;202390
DIFI;5;100;202390
PFIL;1;100;202390
DHUN;1;100;202390
DGCU;2;100;202390
DETR;1;100;202390
DRET;1;100;202390
DEST;4;100;202390
DDEP;11;100;202390
DBCD;31;100;202390
DBDG;11;100;202390
DGLD;1;100;202390
DCKR;6;100;202390
DKAD;16;100;202390
DMCE;18;100;202390
DFEM;9;100;202390
CGMF;1;100;202390
CHAP;1;100;202390
CTSP;1;100;202390
CURV;1;100;202390
CBPE;8;100;202390
CTTM;22;100;202390
CTPT;18;100;202390
DAAM;8;100;202390
DEVS;21;100;202390
DFCL;10;100;202390
DGAS;16;100;202390
DMBU;58;100;202390
DMSU;6;100;202390
DPEA;7;100;202390
DPSU;4;100;202390
DSAP;21;100;202390
DSFC;21;100;202390
DTMA;5;100;202390
DURP;48;100;202390
DISI;10;100;202390
ECAN;1;100;202390
ECMI;1;100;202390
ECNE;1;100;202390
EPAH;1;100;202390
CNID;1;100;202390
CANP;4;100;202390
DNDF;19;100;202390
DNNA;5;100;202390
CGIE;1;100;202390
CCSO;20;100;202390
CAFC;9;100;202390
DDSC;16;100;202390
DDUC;2;100;202390
DMOR;9;100;202390
DERS;16;100;202390
DFKM;7;100;202390
DIOD;7;100;202390
DODP;16;100;202390
DOIA;1;100;202390
DOPI;42;100;202390
DAAG;7;100;202390
DERA;25;100;202390
DERO;31;100;202390
DIQP;42;100;202390
DORE;1;100;202390
DPAD;8;100;202390
DPEN;18;100;202390
EPAQ;3;100;202390
CCGL;1;100;202390
CEPS;2;100;202390
CHDS;1;100;202390
CPYE;1;100;202390
CEXS;2;100;202390
CLEL;2;100;202390
DDGE;19;100;202390
DGOS;110;100;202390
DEXS;8;100;202390
DGCE;27;100;202390
DRGP;2;100;202390
DDGP;7;100;202390
CPDN;1;100;202390
DDEI;28;100;202390
DCEC;1;100;202390
POPF;5;100;202390
CPOC;1;100;202390
DPSM;2;100;202390
DMTT;8;100;202390
MAEC;2;100;202390
MSCF;6;100;202390
MSCM;7;100;202390
DDDD;1;100;202390
DDPC;6;100;202390
DPPE;1;100;202390
DSCE;16;100;202390
DAPC;1;100;202390
DCAL;2;100;202390
DDLE;4;100;202390
DLIP;2;100;202390
DTCG;3;100;202390
MADP;8;100;202390
MDRC;3;100;202390
MDDE;11;100;202390
MDAD;20;100;202390
MDTR;15;100;202390
MTEM;15;100;202390
DGEP;2;100;202390
MEDU;16;100;202390
MPSP;18;100;202390
DEON;5;100;202390
DCPA;94;100;202390
DESU;10;100;202390
DIND;12;100;202390
PEIN;1;100;202390
PEPA;3;100;202390
DESP;6;100;202390
MFIA;5;100;202390
MESP;24;100;202390
MFIL;1;100;202390
MHGP;6;100;202390
PGPC;1;100;202390
DOCM;1;100;202390
DGPI;1;100;202390
MEMG;10;100;202390
DBPE;3;100;202390
DESG;7;100;202390
EMAN;5;100;202390
EMCG;1;100;202390
EMFL;1;100;202390
EMMI;4;100;202390
EMNE;2;100;202390
EMOT;3;100;202390
EMPE;1;100;202390
EMPS;2;100;202390
EMRA;2;100;202390
EMCT;1;100;202390
RCME;3;100;202390
MEPI;5;100;202390
EOCM;6;100;202390
EOEN;13;100;202390
EOIM;6;100;202390
EOIO;10;100;202390
EOOP;8;100;202390
EOOR;9;100;202390
EOPE;10;100;202390
EORO;11;100;202390
EOTT;7;100;202390
CDPC;2;100;202390
DAES;10;100;202390
DIGP;2;100;202390
DLDP;4;100;202390
MDPE;10;100;202390
MDGE;15;100;202390
MAGS;12;100;202390
DDFA;2;100;202390
MAFM;3;100;202390
MDFI;2;100;202390
PMFA;1;100;202390
MNPP;6;100;202390
CFEP;2;101;202390
CGOP;2;101;202390
CMDI;1;101;202390
CNEC;1;101;202390
CNRC;1;101;202390
DCGE;2;101;202390
DEMA;4;101;202390
DFNF;8;101;202390
DCDG;8;101;202390
DDPD;12;101;202390
DGOL;31;101;202390
DHGE;6;101;202390
DLGP;28;101;202390
DMDC;41;101;202390
DNEI;3;101;202390
DTDI;5;101;202390
DHAC;7;101;202390
DECC;5;101;202390
DFUT;18;101;202390
CCOM;1;101;202390
CDCE;1;101;202390
CIMO;4;101;202390
CSEA;1;101;202390
CLIE;8;101;202390
CPAE;5;101;202390
CRCJ;1;101;202390
DDEC;65;101;202390
DDMA;11;101;202390
DDUD;32;101;202390
DFDP;11;101;202390
DITD;5;101;202390
DDFU;2;101;202390
DIDS;1;101;202390
DDIN;7;101;202390
DRNA;1;101;202390
CACO;3;101;202390
CDCA;1;101;202390
CDFO;1;101;202390
DCOL;32;101;202390
DISM;28;101;202390
DNEE;54;101;202390
PMEM;12;101;202390
CIAA;1;101;202390
CICS;2;101;202390
CBAL;29;101;202390
CACL;95;101;202390
CPAL;39;101;202390
DCHC;16;101;202390
DDIP;1;101;202390
DGCS;63;101;202390
DHDS;12;101;202390
DIPH;38;101;202390
